
"Ryan Tannehill","Chris Carson","Wayne Gallman Jr.","Robby Anderson","Corey Davis","DJ Chark Jr.","Rob Gronkowski","J.D. McKissic","Saints ","138.59036985274673"
"Aaron Rodgers","Giovani Bernard","DeAndre Washington","Davante Adams","Calvin Ridley","Corey Davis","T.J. Hockenson","Michael Gallup","Eagles ","89.40624652202804"
"Patrick Mahomes","David Montgomery","Todd Gurley II","Tyreek Hill","Corey Davis","Tim Patrick","Mike Gesicki","Curtis Samuel","Cowboys ","14.296672111874623"
"Russell Wilson","Aaron Jones","James Robinson","Tyler Lockett","Breshad Perriman","Michael Gallup","T.J. Hockenson","J.D. McKissic","Eagles ","343.7403463603006"
"Justin Herbert","Aaron Jones","Mike Davis","Keenan Allen","Corey Davis","Russell Gage","Evan Engram","DeAndre Washington","Seahawks ","285.12495878880134"
"Ryan Tannehill","Aaron Jones","Jonathan Taylor","A.J. Brown","Chris Godwin","DJ Chark Jr.","Logan Thomas","Curtis Samuel","Cowboys ","210.9514921660382"
"Patrick Mahomes","David Montgomery","J.D. McKissic","Tyreek Hill","Michael Pittman Jr.","Antonio Brown","Mike Gesicki","Russell Gage","Cowboys ","182.13404584128764"
"Tom Brady","David Montgomery","Todd Gurley II","Adam Thielen","Robby Anderson","Chris Godwin","T.J. Hockenson","Tim Patrick","Seahawks ","135.9127489235392"
"Tom Brady","David Montgomery","J.D. McKissic","Adam Thielen","Corey Davis","Chris Godwin","T.J. Hockenson","Tim Patrick","Chiefs ","250.16800768606652"
"Justin Herbert","Derrick Henry","DeAndre Washington","Calvin Ridley","Keenan Allen","Tim Patrick","Logan Thomas","Tee Higgins","Seahawks ","227.12146915232944"
"Aaron Rodgers","Austin Ekeler","Kenyan Drake","Davante Adams","Antonio Brown","Breshad Perriman","T.J. Hockenson","DeAndre Washington","Bengals ","169.8285007003784"
"Patrick Mahomes","James Robinson","J.D. McKissic","DeVante Parker","Curtis Samuel","Breshad Perriman","Travis Kelce","Russell Gage","Cowboys ","148.09088484358884"
"Ryan Tannehill","Austin Ekeler","Ronald Jones II","Robby Anderson","Corey Davis","DJ Chark Jr.","Logan Thomas","Tyler Lockett","Cowboys ","100.4221975199908"
"Patrick Mahomes","Kenyan Drake","J.D. McKissic","Tyreek Hill","DJ Chark Jr.","Curtis Samuel","Mike Gesicki","Antonio Brown","Cowboys ","252.25017540978223"
"Ryan Tannehill","Aaron Jones","Jonathan Taylor","Robby Anderson","Corey Davis","DJ Chark Jr.","T.J. Hockenson","Breshad Perriman","Saints ","203.54161961133948"
"Justin Herbert","Mike Davis","DeAndre Washington","Tyreek Hill","Keenan Allen","Corey Davis","Logan Thomas","Russell Gage","Seahawks ","156.37037125488567"
"Russell Wilson","Austin Ekeler","David Montgomery","DK Metcalf","T.Y. Hilton","Breshad Perriman","Rob Gronkowski","DeAndre Washington","Cowboys ","116.43399986566476"
"Tom Brady","Austin Ekeler","Todd Gurley II","Adam Thielen","Chris Godwin","Curtis Samuel","T.J. Hockenson","Tee Higgins","Seahawks ","56.29816139413893"
"Aaron Rodgers","J.D. McKissic","DeAndre Washington","Davante Adams","A.J. Brown","Tyler Boyd","T.J. Hockenson","Michael Gallup","Colts ","3.8700006033672967"
"Aaron Rodgers","James Robinson","David Montgomery","Davante Adams","Tim Patrick","Michael Gallup","T.J. Hockenson","DeAndre Washington","Eagles ","307.4314080003036"
"Justin Herbert","Chris Carson","David Montgomery","Keenan Allen","Robby Anderson","Corey Davis","Logan Thomas","Russell Gage","Bengals ","249.5759060811816"
"Russell Wilson","Mike Davis","J.D. McKissic","Corey Davis","Tyler Lockett","Breshad Perriman","Travis Kelce","DeAndre Washington","Giants ","195.88143646290058"
"Ryan Tannehill","Giovani Bernard","J.D. McKissic","A.J. Brown","Keenan Allen","DJ Chark Jr.","T.J. Hockenson","Michael Pittman Jr.","Seahawks ","165.71489255330414"
"Patrick Mahomes","Chris Carson","J.D. McKissic","Tyreek Hill","Curtis Samuel","Antonio Brown","Mike Gesicki","Michael Gallup","Texans ","152.84564279311223"
"Tom Brady","Austin Ekeler","DeAndre Washington","Justin Jefferson","Allen Robinson II","Chris Godwin","Logan Thomas","Curtis Samuel","Seahawks ","126.90438159113323"
"Tom Brady","Aaron Jones","Kenyan Drake","Adam Thielen","Robby Anderson","Antonio Brown","T.J. Hockenson","Breshad Perriman","Cowboys ","92.99996691027472"
"Ryan Tannehill","Austin Ekeler","Chris Carson","Robby Anderson","Corey Davis","Chris Godwin","Logan Thomas","DJ Chark Jr.","Texans ","246.4454387509998"
"Russell Wilson","Alvin Kamara","James Robinson","Tyler Lockett","Curtis Samuel","Antonio Brown","Logan Thomas","Breshad Perriman","Cowboys ","197.43685492056522"
"Aaron Rodgers","James Robinson","DeAndre Washington","Davante Adams","Corey Davis","Tim Patrick","T.J. Hockenson","Michael Gallup","Bears ","195.8313128414443"
"Justin Herbert","Kenyan Drake","DeAndre Washington","Tyreek Hill","Keenan Allen","Robby Anderson","Evan Engram","Russell Gage","Cowboys ","95.68252643098214"
"Patrick Mahomes","Austin Ekeler","J.D. McKissic","Tyreek Hill","Curtis Samuel","Keke Coutee","Mike Gesicki","Michael Gallup","Seahawks ","84.91097423725398"
"Tom Brady","Todd Gurley II","J.D. McKissic","Justin Jefferson","Robby Anderson","Brandon Aiyuk","T.J. Hockenson","Antonio Brown","Saints ","24.658325479299354"
"Tom Brady","Chris Carson","David Montgomery","Justin Jefferson","Curtis Samuel","Keke Coutee","Rob Gronkowski","J.D. McKissic","Cowboys ","311.2801726224376"
"Justin Herbert","David Montgomery","Giovani Bernard","Calvin Ridley","Keenan Allen","Antonio Brown","Logan Thomas","Breshad Perriman","Saints ","220.24238053892608"
"Aaron Rodgers","Austin Ekeler","Chris Carson","Davante Adams","Breshad Perriman","Michael Gallup","T.J. Hockenson","DeAndre Washington","Giants ","203.82411349149865"
"Ryan Tannehill","Austin Ekeler","Jonathan Taylor","Corey Davis","DJ Chark Jr.","Tim Patrick","Travis Kelce","Antonio Brown","Cowboys ","148.8820455238288"
"Patrick Mahomes","Kenyan Drake","J.D. McKissic","Tyreek Hill","Robby Anderson","Antonio Brown","Mike Gesicki","Michael Gallup","Seahawks ","92.85643851299231"
"Russell Wilson","Aaron Jones","J.D. McKissic","Corey Davis","Chris Godwin","Tyler Lockett","Evan Engram","Breshad Perriman","Eagles ","28.544220776605375"
"Ryan Tannehill","Mike Davis","J.D. McKissic","A.J. Brown","Keenan Allen","DJ Chark Jr.","T.J. Hockenson","Tim Patrick","Cowboys ","357.0858904831185"
"Tom Brady","Josh Jacobs","J.D. McKissic","Adam Thielen","Curtis Samuel","Antonio Brown","Travis Kelce","Michael Gallup","Seahawks ","173.53502283973833"
"Justin Herbert","Chris Carson","DeAndre Washington","Calvin Ridley","Keenan Allen","Robby Anderson","Logan Thomas","Michael Pittman Jr.","Giants ","118.24192479492352"
"Russell Wilson","James Robinson","DeAndre Washington","A.J. Brown","Tyler Lockett","Curtis Samuel","Rob Gronkowski","Breshad Perriman","Eagles ","80.05563794243885"
"Aaron Rodgers","Giovani Bernard","Todd Gurley II","Davante Adams","Chris Godwin","Keke Coutee","T.J. Hockenson","DeAndre Washington","Seahawks ","38.891558535747954"
"Patrick Mahomes","David Montgomery","Todd Gurley II","Tyreek Hill","Corey Davis","Antonio Brown","Mike Gesicki","Breshad Perriman","Cowboys ","-64.18811455482546"
"Justin Herbert","Aaron Jones","Chris Carson","Keenan Allen","Breshad Perriman","Russell Gage","T.J. Hockenson","J.D. McKissic","Texans ","262.7179768696888"
"Ryan Tannehill","David Montgomery","J.D. McKissic","DeAndre Hopkins","Corey Davis","DJ Chark Jr.","Evan Engram","Curtis Samuel","Saints ","186.4617070277041"
"Russell Wilson","Ronald Jones II","DeAndre Washington","DK Metcalf","Corey Davis","Tim Patrick","Travis Kelce","Breshad Perriman","Cowboys ","130.37892096302065"
"Patrick Mahomes","Giovani Bernard","J.D. McKissic","Robby Anderson","DeVante Parker","Antonio Brown","Travis Kelce","Michael Gallup","Seahawks ","121.16239705639825"
"Tom Brady","Aaron Jones","Todd Gurley II","A.J. Brown","Adam Thielen","Curtis Samuel","Logan Thomas","Antonio Brown","Cowboys ","86.45239664447078"
"Aaron Rodgers","David Montgomery","Todd Gurley II","Davante Adams","Keke Coutee","Tee Higgins","T.J. Hockenson","DeAndre Washington","Seahawks ","32.07123865012471"
"Tom Brady","Austin Ekeler","Chris Carson","Adam Thielen","DJ Chark Jr.","Antonio Brown","T.J. Hockenson","Breshad Perriman","Cowboys ","246.37238416006204"
"Justin Herbert","Alvin Kamara","Giovani Bernard","Calvin Ridley","Keenan Allen","Michael Gallup","T.J. Hockenson","DeAndre Washington","Seahawks ","190.03838165895826"
"Ryan Tannehill","Aaron Jones","Todd Gurley II","A.J. Brown","DJ Chark Jr.","Curtis Samuel","Evan Engram","J.D. McKissic","Saints ","117.01896131721296"
"Russell Wilson","James Robinson","Kenyan Drake","DK Metcalf","Corey Davis","Breshad Perriman","Logan Thomas","DeAndre Washington","Saints ","77.02728670646633"
"Aaron Rodgers","David Montgomery","J.D. McKissic","Davante Adams","Corey Davis","Tim Patrick","T.J. Hockenson","Russell Gage","Bengals ","18.396823793420406"
"Tom Brady","Derrick Henry","J.D. McKissic","Adam Thielen","Chris Godwin","Tim Patrick","Evan Engram","Curtis Samuel","Cowboys ","261.365788159155"
"Justin Herbert","Derrick Henry","Wayne Gallman Jr.","Keenan Allen","Robby Anderson","Russell Gage","Logan Thomas","DeAndre Washington","Seahawks ","195.2864012788524"
"Ryan Tannehill","Aaron Jones","J.D. McKissic","Robby Anderson","Corey Davis","DJ Chark Jr.","Travis Kelce","Breshad Perriman","Bengals ","149.70884754653557"
"Patrick Mahomes","Giovani Bernard","J.D. McKissic","Tyreek Hill","DeVante Parker","Antonio Brown","T.J. Hockenson","Michael Gallup","Seahawks ","131.51942235493655"
"Russell Wilson","James Robinson","DeAndre Washington","Terry McLaurin","Tyler Lockett","Brandon Aiyuk","T.J. Hockenson","Breshad Perriman","Cowboys ","98.45349021856023"
"Ryan Tannehill","Aaron Jones","Jonathan Taylor","Corey Davis","DJ Chark Jr.","Curtis Samuel","T.J. Hockenson","Tyler Boyd","Saints ","244.09809336967967"
"Russell Wilson","Derrick Henry","Aaron Jones","Tyler Lockett","Michael Pittman Jr.","Breshad Perriman","Logan Thomas","DeAndre Washington","Cowboys ","171.22144790344902"
"Tom Brady","Aaron Jones","J.D. McKissic","Justin Jefferson","Robby Anderson","Tim Patrick","Evan Engram","Antonio Brown","Seahawks ","146.38291374121542"
"Patrick Mahomes","David Montgomery","Todd Gurley II","Tyreek Hill","Curtis Samuel","Keke Coutee","Mike Gesicki","J.D. McKissic","Cowboys ","103.43383855642985"
"Aaron Rodgers","Mike Davis","David Montgomery","Davante Adams","Michael Gallup","Russell Gage","T.J. Hockenson","DeAndre Washington","Seahawks ","71.0169472343605"
"Justin Herbert","Giovani Bernard","DeAndre Washington","Calvin Ridley","Keenan Allen","Tim Patrick","Travis Kelce","Curtis Samuel","Eagles ","17.79688982087329"
"Aaron Rodgers","Ronald Jones II","DeAndre Washington","Davante Adams","Corey Davis","Michael Pittman Jr.","T.J. Hockenson","Keke Coutee","Cowboys ","306.21254246548204"
"Tom Brady","Austin Ekeler","Chris Carson","Adam Thielen","Curtis Samuel","Antonio Brown","Evan Engram","Todd Gurley II","Cowboys ","259.07106159084856"
"Russell Wilson","David Montgomery","DeAndre Washington","Tyreek Hill","Tyler Lockett","Breshad Perriman","Evan Engram","Michael Gallup","Saints ","190.97929990803277"
"Ryan Tannehill","David Montgomery","J.D. McKissic","A.J. Brown","Adam Thielen","DJ Chark Jr.","T.J. Hockenson","Tim Patrick","Seahawks ","143.31595747028845"
"Justin Herbert","Chris Carson","David Montgomery","Keenan Allen","Corey Davis","Chris Godwin","Logan Thomas","Russell Gage","Bengals ","138.54044213890407"
"Patrick Mahomes","Chris Carson","J.D. McKissic","Tyreek Hill","Robby Anderson","Breshad Perriman","Mike Gesicki","Russell Gage","Cowboys ","242.57760641788775"
"Ryan Tannehill","Ronald Jones II","J.D. McKissic","DK Metcalf","Corey Davis","DJ Chark Jr.","T.J. Hockenson","Curtis Samuel","Giants ","181.5984978243917"
"Tom Brady","Derrick Henry","DeAndre Washington","Adam Thielen","Robby Anderson","DJ Chark Jr.","Logan Thomas","Antonio Brown","Seahawks ","167.73100061990328"
"Russell Wilson","James Robinson","DeAndre Washington","A.J. Brown","Tyler Lockett","Curtis Samuel","Rob Gronkowski","Breshad Perriman","Eagles ","145.74705757982082"
"Justin Herbert","James Robinson","Giovani Bernard","Keenan Allen","Chris Godwin","Tim Patrick","T.J. Hockenson","Russell Gage","Seahawks ","114.24676610088568"
"Ryan Tannehill","Austin Ekeler","David Montgomery","Robby Anderson","Corey Davis","DJ Chark Jr.","Logan Thomas","Kenyan Drake","Saints ","200.91126636610318"
"Aaron Rodgers","Giovani Bernard","Todd Gurley II","Davante Adams","DJ Chark Jr.","Curtis Samuel","T.J. Hockenson","J.D. McKissic","Seahawks ","192.16167171262512"
"Tom Brady","David Montgomery","J.D. McKissic","Adam Thielen","Brandon Aiyuk","Antonio Brown","Travis Kelce","Breshad Perriman","Cowboys ","143.4898051169965"
"Justin Herbert","Mike Davis","DeAndre Washington","Keenan Allen","Chris Godwin","Michael Gallup","Travis Kelce","Russell Gage","Seahawks ","127.58580256911864"
"Russell Wilson","Aaron Jones","DeAndre Washington","DK Metcalf","Calvin Ridley","Curtis Samuel","Logan Thomas","Breshad Perriman","Eagles ","86.36007391062203"
"Ryan Tannehill","David Montgomery","Ronald Jones II","Corey Davis","Amari Cooper","DJ Chark Jr.","T.J. Hockenson","Curtis Samuel","Seahawks ","273.46386991232686"
"Russell Wilson","Aaron Jones","Austin Ekeler","Tim Patrick","Tyler Lockett","Breshad Perriman","Logan Thomas","David Montgomery","Cowboys ","229.53569895301405"
"Tom Brady","James Robinson","J.D. McKissic","Justin Jefferson","Robby Anderson","Tim Patrick","Evan Engram","Antonio Brown","Seahawks ","181.2991488201966"
"Justin Herbert","Derrick Henry","DeAndre Washington","Calvin Ridley","Keenan Allen","T.Y. Hilton","Logan Thomas","Michael Gallup","Seahawks ","164.47981226643677"
"Aaron Rodgers","J.D. McKissic","DeAndre Washington","Davante Adams","A.J. Brown","Breshad Perriman","T.J. Hockenson","Tee Higgins","Colts ","118.8446822669591"
"Patrick Mahomes","Chris Carson","J.D. McKissic","Tyreek Hill","Michael Pittman Jr.","Curtis Samuel","Mike Gesicki","Russell Gage","Cowboys ","86.53875728409295"
"Justin Herbert","Wayne Gallman Jr.","J.D. McKissic","Keenan Allen","Chris Godwin","Tim Patrick","Travis Kelce","Russell Gage","Cowboys ","282.882151791123"
"Tom Brady","Austin Ekeler","Josh Jacobs","Adam Thielen","Robby Anderson","Chris Godwin","Logan Thomas","DeAndre Washington","Seahawks ","211.24159470613185"
"Ryan Tannehill","Chris Carson","David Montgomery","A.J. Brown","Robby Anderson","DJ Chark Jr.","Rob Gronkowski","Breshad Perriman","Cowboys ","181.27192659077195"
"Russell Wilson","Jonathan Taylor","DeAndre Washington","Keenan Allen","Tyler Lockett","Antonio Brown","T.J. Hockenson","Breshad Perriman","Bears ","169.01357598383476"
"Patrick Mahomes","Austin Ekeler","J.D. McKissic","Tyreek Hill","Corey Davis","Curtis Samuel","Mike Gesicki","Breshad Perriman","Eagles ","137.27917931161346"
"Aaron Rodgers","David Montgomery","Giovani Bernard","Davante Adams","Michael Pittman Jr.","Michael Gallup","T.J. Hockenson","J.D. McKissic","Seahawks ","122.71159299738584"
"Ryan Tannehill","Austin Ekeler","Ronald Jones II","Robby Anderson","Corey Davis","DJ Chark Jr.","Logan Thomas","Tyler Lockett","Cowboys ","269.38487362117894"
"Justin Herbert","Aaron Jones","Mike Davis","Keenan Allen","Corey Davis","Russell Gage","Evan Engram","DeAndre Washington","Seahawks ","235.4488402534215"
"Tom Brady","Chris Carson","J.D. McKissic","Justin Jefferson","Corey Davis","Tyler Boyd","T.J. Hockenson","Antonio Brown","Cardinals ","166.47940897129843"
"Russell Wilson","Ronald Jones II","J.D. McKissic","DK Metcalf","Curtis Samuel","Breshad Perriman","Travis Kelce","DeAndre Washington","Eagles ","131.77370931012342"
"Patrick Mahomes","David Montgomery","Todd Gurley II","Tyreek Hill","Curtis Samuel","Antonio Brown","Mike Gesicki","Michael Gallup","Seahawks ","91.84648078405057"
"Aaron Rodgers","Todd Gurley II","DeAndre Washington","Davante Adams","A.J. Brown","Tim Patrick","T.J. Hockenson","Brandon Aiyuk","Cowboys ","73.34889049758429"
"Aaron Rodgers","Jonathan Taylor","J.D. McKissic","Davante Adams","Robby Anderson","Michael Gallup","T.J. Hockenson","Russell Gage","Seahawks ","246.20965857575317"
"Russell Wilson","David Montgomery","Kenyan Drake","Tyler Lockett","Michael Pittman Jr.","Curtis Samuel","T.J. Hockenson","Breshad Perriman","Saints ","214.50848069622023"
"Justin Herbert","Mike Davis","DeAndre Washington","Tyreek Hill","Keenan Allen","Chris Godwin","Logan Thomas","Russell Gage","Cowboys ","151.6107338973707"
"Patrick Mahomes","Giovani Bernard","J.D. McKissic","Tyreek Hill","Corey Davis","Curtis Samuel","Mike Gesicki","Antonio Brown","Giants ","96.71852383036575"
"Ryan Tannehill","Austin Ekeler","Todd Gurley II","A.J. Brown","Chris Godwin","DJ Chark Jr.","Evan Engram","Curtis Samuel","Seahawks ","80.49925073335962"
"Tom Brady","Austin Ekeler","Chris Carson","Adam Thielen","Tim Patrick","T.Y. Hilton","T.J. Hockenson","Antonio Brown","Cowboys ","60.152296869655906"
"Ryan Tannehill","Austin Ekeler","David Montgomery","A.J. Brown","DJ Chark Jr.","T.Y. Hilton","T.J. Hockenson","J.D. McKissic","Eagles ","282.7606994585363"
"Justin Herbert","Jonathan Taylor","DeAndre Washington","Calvin Ridley","Keenan Allen","Robby Anderson","T.J. Hockenson","Tim Patrick","49ers ","251.86012891830967"
"Tom Brady","Chris Carson","David Montgomery","Justin Jefferson","Robby Anderson","Antonio Brown","Logan Thomas","Todd Gurley II","Cowboys ","181.81791187335062"
"Russell Wilson","Todd Gurley II","DeAndre Washington","Corey Davis","DJ Chark Jr.","Tyler Lockett","Travis Kelce","Breshad Perriman","Saints ","153.2436922667641"
"Tom Brady","J.D. McKissic","DeAndre Washington","Tyreek Hill","Adam Thielen","Chris Godwin","Evan Engram","Michael Pittman Jr.","Seahawks ","91.49302530735565"
"Aaron Rodgers","Wayne Gallman Jr.","Giovani Bernard","Davante Adams","Curtis Samuel","Antonio Brown","T.J. Hockenson","Michael Gallup","Seahawks ","53.10955334275386"
"Russell Wilson","Ronald Jones II","J.D. McKissic","Tyler Lockett","Michael Pittman Jr.","Curtis Samuel","Travis Kelce","Breshad Perriman","Cowboys ","275.0816344582411"
"Justin Herbert","Kenyan Drake","DeAndre Washington","Calvin Ridley","Keenan Allen","Robby Anderson","Evan Engram","Tyler Boyd","Seahawks ","195.12970398645496"
"Tom Brady","Todd Gurley II","J.D. McKissic","A.J. Brown","Adam Thielen","Robby Anderson","T.J. Hockenson","Antonio Brown","Bengals ","183.37866433336353"
"Ryan Tannehill","Chris Carson","Giovani Bernard","Calvin Ridley","Corey Davis","DJ Chark Jr.","T.J. Hockenson","Curtis Samuel","49ers ","104.19256862890217"
"Aaron Rodgers","Mike Davis","DeAndre Washington","Davante Adams","Chris Godwin","Breshad Perriman","T.J. Hockenson","Michael Gallup","Saints ","64.62752244370242"
"Patrick Mahomes","David Montgomery","J.D. McKissic","Tyreek Hill","Corey Davis","Keke Coutee","Mike Gesicki","Michael Gallup","Seahawks ","35.76417679156369"
"Ryan Tannehill","Aaron Jones","J.D. McKissic","Robby Anderson","Corey Davis","DJ Chark Jr.","Travis Kelce","Breshad Perriman","Bengals ","258.3625282939807"
"Tom Brady","Chris Carson","David Montgomery","Adam Thielen","Corey Davis","Antonio Brown","Logan Thomas","Wayne Gallman Jr.","Cowboys ","190.2458464346714"
"Aaron Rodgers","Jonathan Taylor","Todd Gurley II","Davante Adams","Robby Anderson","Keke Coutee","T.J. Hockenson","DeAndre Washington","Cowboys ","154.25568039125028"
"Justin Herbert","David Montgomery","J.D. McKissic","Keenan Allen","Michael Pittman Jr.","Russell Gage","Darren Waller","DeAndre Washington","Saints ","136.58717834012919"
"Patrick Mahomes","Todd Gurley II","J.D. McKissic","Tyreek Hill","Curtis Samuel","Brandon Aiyuk","Mike Gesicki","Antonio Brown","Seahawks ","108.69000836332239"
